id,prompt,text,label,model,domain
23064,"Open the Apple menu, click Restart..., and click Restart when prompted.",This will restart your Mac. Sometimes it is important to remove a program from memory first before you can uninstall that program completely or in most cases delete the entire folder containing all of its files by hand. If you are using Safari on an older Mac OS version such as 10.6 (or earlier) then this task may be more difficult than it should be because many programs still use some portion of RAM for their own purposes. The safest way to do so without damaging anything else is through Disk Utility,generated,A,wiki
752,HAS ADOPTED THIS REGULATION:. Article 1.,"1 of the General Data Protection Regulation (GDPR) is a key aspect to keep in mind when developing your privacy policy. The GDPR requires you, as an organization or person responsible for processing personal data, to: Implement policies and procedures which govern how we use your information; these may include:",generated,A,legal
23155,Upon graduation you must become licensed in order to practice pharmacy.,"You will need a license from the state of Illinois and then your local Board of Pharmacy for registration. You can be certified as a pharmacist with an Associate Degree or Graduate Diploma (or equivalent) by completing our Online Certificate Programs. In addition, there are several online programs available that offer associate degree options as well. Our Online Bachelor’s Degree offers students opportunities to learn all aspects of pharmacy through classroom instruction plus online learning resources such as webinars,",generated,A,wiki
11175,Just got back from playschool,"Just got back from playschool , so I didn’t have time to make a post about it. The game was fantastic! We played",generated,A,tweets
822,"They shall forthwith inform the Commission thereof. When Member States adopt these measures, they shall contain a reference to this Directive or shall be accompanied by such reference at the time of their official publication.",". 1. If any European Union State that is not part of an intergovernmental organization establishes additional requirements for the importation into its territory of goods originating from another member state, it may notify the Commission so as to request an extension in respect of those conditions. 2. The Commission grants an extension if all relevant information has been provided and agreement on the extension has been reached between the European Union State requesting the extension and other members concerned. 3. In granting an extension, the Commission takes account of: (",generated,A,legal
23159,Make sure that it has several sides and that you are familiar with the topic.,"This will help you understand what is being asked for, so make sure to keep in mind that this could be a standard test or something specific to your field. You can either take an online or paperbased exam. The latter tends to get cheaper than the former but there’s still going to be some cost involved. Online tests tend to require more work on your part since they don’t have as much flexibility. For example, if you’re taking a class where you need to use flashcards while answering questions then",generated,A,wiki
22842,Written policies serve the purpose of formalizing operations across a large organization.,"They can be found in all types of organizations, ranging from manufacturing to government. An organizational policy is written by an executive who sets forth rules and responsibilities for employees within that company. As such, it includes certain rights and duties, as well as guidelines about how those obligations should be performed at work. Policies may also include security measures and procedures related to specific job functions or departments. Policies are important because they set out expectations among various stakeholders regarding what each must do. These standards help people understand",generated,A,wiki
389,The extent to which licences may be issued should therefore be determined and an allocation coefficient. HAS ADOPTED THIS REGULATION:.,"The amount of each licence is fixed, subject only to the provisions of this regulation. 2. A Licence must specify that it will not apply if a person fails to comply with any requirements set out in paragraphs 1 or 2 above. 3. An Application for a Licence shall state how many licences are required under subparagraph (b) below and whether they need to be granted separately or jointly. 4. (a) If application forms have been received by 10 September 2019 then a License can be awarded",generated,A,legal
739,HAS ADOPTED THIS REGULATION:. Article 1.,"The provisions of the present Regulation shall be applicable to all international traffic in agricultural products. Article 2. Subject to paragraphs 3 and 4, a transport facility (hereinafter referred to as an affected country) is obliged to: establish at its own expense, if necessary by means of agreements with third countries or through bilateral arrangements between affected countries and their partners in trade and/or commerce on one side and national importers, exporters or distributors from other affected countries on the other side, measures",generated,A,legal
11125,@regina2594 sigh...there isn't one day,@regina2594 sighthere isnt one day that goes by where I dont think about the way we couldve lived together. We had so much,generated,A,tweets
524,The measures provided for in this Regulation are in accordance with the opinion of the Management Committee for Sugar. HAS ADOPTED THIS REGULATION:.,"This document is distributed under the terms of article 11, paragraph 6, of Regulation No. 7. REGULATION No. 9. Revision 1 Amendment 5. (Insert new paragraphs 2. and 3., to read: 2. SCOPE OF THE APPROVAL. 2.1 The approval of a type of lubricating oil shall be granted only if it complies with: . that its performance requirements meet or exceed those prescribed by this Regulation. that all the provisions concerning chemical compatibility and safety",generated,A,legal
11016,@JanOlePeek lol Which music? And,@JanOlePeek lol Which music? And when was the last time you actually heard it?. Trevor : There’s been a lot of,generated,A,tweets
11474,My compassion to the people,"My compassion to the people who are going through this, and your loss in a way that I think is appropriate..",generated,A,tweets
23075,It's on the Wii remote.,"It has a LED that flashes and you can turn it off by pressing 1 or 2, but in any case I would like to know if there is anyway for me to get this done without having to mess around with codes. I am thinking of writing some code to do this myself, so please let me know if I have missed anything. . A:. . You need to use the Wii Remotes Smart Button which allows you to control devices from your smartphone (or other device) through an app running on",generated,A,wiki
322,(6) Application of Regulation (EC) No 1503/96 results in import duties being fixed as set out in the Annexes to this Regulation. HAS ADOPTED THIS REGULATION:.,"By signing, I hereby certify that you have read and understand these terms and conditions. The purpose of the present notification is to provide information on how an applicant for registration may be notified by a competent authority or other body under Article 6(3)(a) of Regulation (EU) No 10/2011, with respect to the approvals granted pursuant to Regulation (EC) No 1649/2008 before their expiry date. This notice will also inform interested persons about any changes made since its publication. The",generated,A,legal
22994,Use the steps outlined in Part 1 to navigate to the video list in YouTube Studio Beta page.,"Click on Create Video and then select your desired format. In this step, you can choose a name for your new video or create one using any of the builtin names that are available with YouTube Studio Beta:. You can also add titles by selecting Titles from the dropdown menu at the top right corner of the screen. Click Create New Title and enter your title here. If there is no text field, click Save Changes and continue adding content later when needed. Next, select your",generated,A,wiki
23256,Sticking to a healthy diet has effects on your body both inside and out.,"The best thing you can do is start with making sure that you’re eating plenty of vegetables, fruits, grains and beans at every meal. Avoid processed foods as much as possible because they’re packed full of sugar, salt and fat. Fiber supplements are essential for maintaining good health but it’s not always easy to find them in stores or online. You need to make sure that you get enough fiber from the food you eat. Vegetables such as spinach and broccoli contain large amounts of",generated,A,wiki
23067,Before you bleach your hair you’ll need to do a patch test and a strand test.,"If the results are positive, then you’re all set for color! But there is one thing that will be different about this process compared with other methods of hair dyeing.",generated,A,wiki
22729,A way to get higher toe touches is to use the wall as resistance.,"You can do this by standing on a brick, for example. The trick here is that you want to make sure your body weight is evenly distributed around both legs in order to prevent any overweight issues with your footwear.",generated,A,wiki
22951,"This trick will only work if you are down to your last life, so make sure you're paying attention!.",The easiest way is by adding the following code snippet:. #!/usr/bin/env python. . import sys. . print(Logging in as admin). admin = (sys.argv1 == admin). . if not admin:. print(You must be logged in as an administrator before using this script!). exit(). . user_login = (sys.argv2 == userlogin). . if user_login and len(sys.argv) > 3:. login_prompt = sys.argv3. .,generated,A,wiki
10677,@skdev Ah! Thats why I,"@skdev Ah! Thats why I dont like you. SARAH: Laughing. Thats it, isnt that funny",generated,A,tweets
22948,It's the magnifying glass in the upper-right corner of the screen.,"Press and hold that button for a few seconds to see what happens. If you have not yet done so, follow these steps if you are using Windows 10 (it should be easy):. 1. Click on Start > Control Panel > System & Security > Configuration > Privacy Settings > Advanced settings. 2. After this step is complete, it will ask you whether you want to allow or deny access to certain programs when your computer starts up. 3. If you click yes, then all applications",generated,A,wiki
10850,@jim_turner I know you've got,"@jim_turner I know youve got a problem with me. You dont have to apologize, its your own fault that Im in jail.",generated,A,tweets
826,"Article 1. The importation into certain Member States of synthetic filament fabric (category 35), originating in Taiwan, shall be subjecto to the quantitative limits indicated in the Annex.","Article 2. No accessory materials or other auxiliary equipment may enter a European Union territory unless it is certified as being free from any substance that has been banned by Regulation (EC) No 1272/2008. § 3 In order to ensure that such articles are not used for illicit purposes and at the same time meet their technical requirements, the following must also be included: specific instructions on how to use them. sufficient documentation detailing possible uses. certificates with an expiration date valid",generated,A,legal
11367,@BodyForWife Ha! You're too polite!,@BodyForWife Ha! Youre too polite! . . Sister Marcia was greatly annoyed. What do you mean? What is it that,generated,A,tweets
400,(8) The Commission considered that the present proceeding should be terminated since the investigation had not brought to light any considerations showing that such termination would not be in the Community interest. Interested parties were informed accordingly and were given the opportunity to comment.,"In its concluding observations, the European Court of Justice stated that the Tribunal has an obligation under Article 267 TFEU to investigate all complaints submitted against it (CJEU, 29 November 1995, Case C262/94 Pannoniarum S.A., aff. C388/96). 60. The administrative procedure was then initiated through a request for a hearing on the matter made by Mr. Vuković and other interested persons as well as by Mr. Kocan,",generated,A,legal
750,"Article 1. Applications for import licences lodged under Article 3(1) of Regulation (EC) No 565/2002 on 5 and 6 April 2004 and sent to the Commission on 8 April 2004, shall be met at a percentage rate of the quantities applied for as set out in Annex I hereto.","This will apply from 30 October 2005. In order to facilitate an effective application of this regulation, it is proposed that all applications received after 20 June 2003 should have been submitted by 10 November 2003 so that they may be processed prior to 15 December 2003, when new quotas are introduced pursuant to Article 2(4). A proposal has also been made concerning the registration requirements applicable to Member States applying Articles 17, 18 or 19 of Directive 2006/42/EC for imports into the European Community of petrol fuelled",generated,A,legal
23212,"Using milk other than whole milk will create a curd that does not set properly and it will be watery, rather than firm.","Therefore you need to choose the best way of cooking your dessert. If you’re using any kind of butter or margarine for baking then it’s better to use unsalted butter as this has less fat content compared with regular salt so it is easier to cook without causing problems in terms of texture. If you want to make fruit desserts which are made from apples, bananas, etc., then freshly cut fruits would help in keeping them crispier during storage. You can also store the frozen fruits by",generated,A,wiki
230,"Having regard to the Treaty establishing the European Community, and in particular Article 198a thereof. Having regard to the Council Decision 94/65/EC of 26 January 1994 appointing the members and alternate members of the Committee of the Regions for the period 26 January 1994 to 25 January 1998 (1).",Having regard also to the Joint Statement on the Implementation of Directive 95/2/EC regarding Information about Regional Economic Policy adopted by the Ministers of Finance at their meeting held from 29 April 1995 to 1 May 1995 concerning information given by Member States through regional economic policy programmes relating to measures taken to ensure that there is a balanced development among regions within each country and between these countries and the Union. (2). I am sure you are aware that many people do not realise that they need to take medication regularly as part of,generated,A,legal
721,"""4. On a proposal from the Commission, a list of variables, hereinafter referred to as 'structural variables', may be identified from among the survey characteristics specified in paragraph 1 which need to be surveyed only as annual averages with reference to 52 weeks rather than as quarterly averages.","In this way, it is possible for each structural variable not covered by any other structural variable or excluded by lack of data (e.g., access to credit) to have its own average over 52 weeks. 5. The list of structural variables proposed for inclusion into the framework has been drawn up on the basis of the literature and includes indicators such as: 6. A monthly sample representative of all enterprises operating within the given sector should also be collected along with information relating to: a. The number of",generated,A,legal
11030,@CyberSleeper Awww man that does,"@CyberSleeper Awww man that does nT have a clue or is just plain ignorant. Whoo hoo!. Come on, now",generated,A,tweets
68,HAS ADOPTED THIS REGULATION:. Article 1.,"The Minister of Finance, pursuant to the provisions in section 6(2) of the Act for Financial Management (Canada), promulgates this regulation. The Ministry of Finance is hereby notified that the Regulations on Investment Tax Credits and Benefit Guarantees are amended by amending article 2 as follows: the amount not subject to income tax shall be deducted from the proceeds payable under paragraph 3 when paid into any account referred to in subsection 7(1)(c). Any balance",generated,A,legal
335,Whereas the measures provided for in this Regulation are in accordance with the opinion of the relevant management committees. HAS ADOPTED THIS REGULATION:.,"The purpose and scope of this regulation is to establish a system of approvals, authorisations or other type of national authorization (e.g. CE marking) applicable to: 1. aerospace equipment manufactured by any Contracting Party that meets all technical requirements established under this Regulation. 2. aircraft engines which meet all technical requirements established under this Regulation. 3. specific parts made from material approved according to paragraph 5., as defined in Annex 3 to this Regulation. 4. accessories installed on an aircraft",generated,A,legal
11600,@bitsyfest it was all very,"@bitsyfest it was all very well, but now we are stuck with the same broken software that cost us time and money. I",generated,A,tweets
428,"Whereas, pursuant to the first paragraph of Article 13 of Annex X to the Staff Regulations, Council Regulation (EEC, Euratom, ECSC) No 2899/89 (3) laid down the weightings to be applied from 1 July 1989 to the remuneration of officials serving in non-member countries payable in the currency of their country of employment. Whereas the Commission has made a number of adjustments to these weightings in recent months, pursuant to the second paragraph of Article 13 of Annex X to the Staff Regulations (4).","Accordingly it is necessary for Member States to ensure that appropriate and transparent procedures are adopted by them with respect to determining whether they have reached the required level of financial stability. The basic objective of this measure consists in promoting sound budgetary discipline within the European Union, as well as strengthening its capacity to meet external debt obligations. The primary aim of the proposed measures will therefore be: (a) To promote fairer distribution of income between member states. (b) To prevent excessive expenditure on public services. As regards",generated,A,legal
11576,Time to go buy a,"Time to go buy a copy of his latest book, Slave and Slave to the Law.",generated,A,tweets
234,"2. The producers' organizations which have not been granted the recognition referred to in Article 13 (2) of Regulation (EEC) No 1035/72 shall cease to be entitled to the financial compensation referred to in Article 18 at the end of a period of 12 months calculated from the date of entry into force of this Regulation; for Greece, however, the period shall be 24 months.",". Subsequently, on 22 April 2011, the Commission published its final decision with regard to all proposals and amendments made by the Member States pursuant to article 1, paragraph 3(b), of Regulation EEC No 1035/72. The Council was informed that the proposal would enter into force six weeks after publication as amended in accordance with article 2, paragraphs 5 and 6, of Regulation (EU) no 1035/2011. . With reference to the request contained in the Communication of 16 December 2010",generated,A,legal
359,"(1)OJ No C 6, 10.1.1977, p. 136. (2)Opinion delivered on 16.12.1976 (not yet published in the Official Journal).","2 For example, the above article by N. Knauser about antinationalist attitudes is particularly interesting. on August 29, 2011 johndoe27. Downloaded from https://academic.oup.com/jsoc/articleabstract/48/4/344/641639 by guest on 08 December 2017",generated,A,legal
10980,@Jonasbrothers please reply to me,"@Jonasbrothers please reply to me . My phone is not working, and I have no idea where my call history goes. PI:",generated,A,tweets
11485,@panacea81 Just found you on,@panacea81 Just found you on a search and I am thrilled to say that your post How To Make Money Online With P,generated,A,tweets
11477,Just got the Stallion magazine,Just got the Stallion magazine back in town after reading about it at my friend’s yard sale. I love that it’s so detailed,generated,A,tweets
10835,@tweeterchili can u even believe,@tweeterchili can u even believe how much I like this recipe. This is a great way to use up some frozen baby carrots,generated,A,tweets
23436,"Hold your arm straight out in front of you, palm up, and bend your hand down so that your fingers point to the floor.","Your forearm should be horizontal on the ground. You can hold this position for as long as needed. Stand tall with a fully extended right leg (if possible) while facing away from the wall or table where you’re standing. Place both hands flat against the back of your thighs. Hold each side of your body upright at chest level during this pose. Bring one foot forward and press it into an upwardfacing angle, keeping the other foot elevated slightly above the heel. (You may",generated,A,wiki
11163,@daw69 @loribartolozzi @sarah_janes @deenahagen I,@daw69 @loribartolozzi @sarah_janes @deenahagen I want to thank you for your support and love. ❤️. — Michelle Obama (@mb,generated,A,tweets
23417,"No matter how bored you feel, you always have your creative, incredible brain to keep you company.","If youre stuck at home and need a little inspiration, here are 10 things that might be on the verge of getting done. Whether youve been working remotely for weeks or months now, it can be hard not to miss some amazing new creations from friends, family members and coworkers whove spent time together recently. As we know our world is changing faster than ever before its no wonder people are finding ways to connect with each other during this unprecedented situation. If there was one thing everyone has",generated,A,wiki
22809,"If you don't already know your waist measurement (for instance, from shopping for pants), it's very easy to find.","Just take a piece of paper and measure the circumference around the top of your belly button with tape or measuring tape. Then use this number as an estimate on how tall youll need to get in order to fit into your new pant size. . A:. . You can also try using our online calculator that will show you your ideal length. . Once youve found yourself at the right height, just simply add about 5 inches extra to make sure youre comfortable without feeling too tight. . . For example if Im 511 and my",generated,A,wiki
648,5. 2.,"1) and (2.3), the above estimates imply that for every fixed k ∈ N, there exists C = C(k) > 0 such that. for all α ≥ 1. For any T > 0, let V n := {X : X ≤ n} be a partition of 0, 1 with V n+1 − V n < εT. By the assumption on A. where we used the fact that x∈Ux B(0,ε). Thus by Lemma",generated,A,legal
22759,"Half-round (also known as half moon) Lazy Susans are designed specifically for these cabinets, which are quite long.","The unique design of the lazy susan allows it to be installed in any room or space. If you would like a different color finish that we have available at our showroom, please call us and one of our friendly sales team will assist with your order. We offer free shipping on all orders over $150 within Canada. Please note that freight rates may vary depending upon location and destination. In this episode: We talk about why people make so many mistakes when they’re starting out in business; what",generated,A,wiki
514,"Where transitional measures are necessary to facilitate the implementation of the amendments provided for in Article 1, they shall be adopted in accordance with the procedure referred to in Article 11 of Regulation (EEC) No 3950/92. Article 3.","A Member State may prohibit exports from its territory of products containing more than 0.3 per cent by weight of any substance other than a specific chemical or biological product listed in Annex IV and a prohibited compound as defined under Article 2(2), except when this export is strictly justified on national security grounds. Article 4. The Commission may adopt regulations giving effect to paragraph 2 above if it considers that such an action would contribute significantly to achieving a particular objective which relates directly to the objectives of the Communitys Common",generated,A,legal
827,Prohibitions. Fishing for the stock referred to in the Annex to this Regulation by vessels flying the flag of or registered in the Member State referred to therein shall be prohibited from the date set out in that Annex.,". 9.1 In addition, a maximum speed limit applicable at sea and on land is prescribed as follows:",generated,A,legal
23361,It's easiest to part with books before you organize the whole collection.,"Bookmark each book and store it in a box or drawer, so youll be able to find them easily when youre ready for a new one. If youve already read many of your old favorite authors books, make sure that theyre still available at your local library. If not, ask someone else who has an older copy to lend you theirs if thats what they have. Get rid of any unnecessary photos from your previous collections. You can either take down all pictures on your hard drive, move everything",generated,A,wiki
476,"In compliance with the above criteria, the standard import values must be fixed at the levels set out in the Annex to this Regulation. HAS ADOPTED THIS REGULATION:.","1. Regulation No. 101. . The text of the Regulation is as follows: . Paragraphs 2.1., amend to read: . 2.1. For vehicles having a maximum mass not exceeding 3.5 tons or for those which have an approved category C gross vehicle weight (GWP) greater than 750 kg. . 2.1.1. when they are designed specifically for international traffic and intended for such use. . 2.1.2. if it has been determined that their design meets",generated,A,legal
462,"- necessary vaccination material (syringes, material for the cold chain, protective clothing, etc.). - disinfectants.","The most important issue in regard to all these items is that they should be produced and distributed by an independent company with a clear understanding of its products intended use. For example, if one has a concern about contamination from improperly handled materials or equipment used during manufacturing operations, then it would seem reasonable to investigate possible sources. An organizations risk assessment can include many other factors such as how likely are those who will receive immunizations to transmit disease; whether there will be enough vaccine supplies available at some",generated,A,legal
330,"(2) in Article 6:. (a) in paragraph 1, the words 'Without prejudice to Article 5` shall be deleted.",(b) (i) The term `determination of an internationally significant event affecting a State or territory` is substituted by the words: `The determination of whether any particular event affects the State or Territory under the present Convention; and,generated,A,legal
11214,@crystalvision99 Have you read any,@crystalvision99 Have you read any good books lately? <a >ngt amoxicillin 500 mg</a> The banks chairman was,generated,A,tweets
22978,It’s fine to have your bicep measured in a t-shirt or other thin material that won’t add to the measured circumference of your bicep.,"You’ll still be able to see the measurement, and that’s what counts. If you want to get better at measuring your biceps with this method, we recommend getting more than one fit test done before buying a new set of clothes for yourself. Each time you change outfits (and also make changes to how you’re training), it’s easy to forget about the measurements you got from first fitting them on — so they could possibly tell different stories later on when comparing two sets of clothing. After all these years",generated,A,wiki
23071,Use the research that other organizations have done before you to help give you an edge.,"You’ll want to make sure your company’s history is as well documented and interesting as possible, so keep in mind these four tips. If you’re not aware of how a business does its marketing or don’t know what it has achieved over time, then it’s hard for others to believe they’re doing good things with their product or service. Keep all documents organized at work and add relevant information about companies’ past achievements when writing down ideas on paper or using Google Docs. You can also write articles online such",generated,A,wiki
792,"Investments for the processing of fresh products; operations carried out by producer organisations concerning preparation of the product, in particular cleaning, cutting, trimming, drying and packaging, with a view to its marketing, are not deemed processing."". Article 2.","The information provided shall be used only for the purpose indicated in article 1. 3) In cases where there is no clear indication whether food products have been treated or processed during their production process (e.g., raw material supplied at the beginning of the production process), it may still be determined that they have been subjected to treatment or processing based on the following criteria: a) the presence of visible markings indicating such treatment; b) the use of heat and/or chemical agents as well as any other",generated,A,legal
560,"The price referred to in paragraph 1 shall be for cotton:. - of sound, genuine and merchantable quality.","which is free from any defects or imperfections that would render it unfit for the purpose for which it was intended. whose weight has not been altered by fraudulent means such as cutting off a part of its length without causing a loss above one per cent., but only when this occurs on account of manufacturing defects;",generated,A,legal
22881,Your partner won't enjoy the date if it seems thoughtless or impersonal.,"Maybe she doesnt want to be in a relationship with you, but shes not going out with other men. You will also find that your friends friends dont like her because they think youre being too cool for them. If youve been looking at someone and feeling attracted to them, its important to consider some of these factors before making any decision:. Its easy to fall into this trap when dating online especially after starting an affair on social media. Ifyoure upset about something happening during the initial meeting,",generated,A,wiki
11327,Ughhhh I hate when he,"Ughhhh I hate when he does that. The other thing is, the red tape. I mean if you have a couple of",generated,A,tweets
64,The certificate referred to in Article 2(2) shall be drawn up in at least one official language of the Member State in which the checks are carried out. 2.,"The holder of a visa who is not entitled to enter or remain on an airport, railway station or port if his travel documents have been tampered with has the right to request that the document concerned should be cancelled. 1. Article 3 (b) (i) 1. A person travelling for business purposes without valid reasons may only leave the territory of a Member State by way of another country where he has applied for and received from it a written decision authorizing him to do so. 2. In exceptional",generated,A,legal
10794,@DanniDeer I'm so jealous. I,@DanniDeer Im so jealous. I had a great time tonight with my friends from Mexico and all of the others that joined us! Thanks,generated,A,tweets
38,This shall include measures allowing them to detain consignments of detergents that fail to comply with this Regulation. 2.,"The application for the holders approval as a type 1 or type 2 representative may be submitted by any person. 2 bis. (1) A model certificate (proof of conformity), in which all requirements are clearly specified, is provided. (a) When there has been no violation of paragraphs 9 and 10 below within 90 days after issue of the first such certificate, it can continue until: (i) either another certificate was issued indicating the same conformance test results or. (ii) up to one year after",generated,A,legal
11006,I wish i could be,I wish i could be the one to tell you how much a gift is and that we do not have an excuse for being,generated,A,tweets
11117,: installing Sims 3!!! Drove,: installing Sims 3!!! Drove it down to the drive and installed! It looks like I have a lot of sims going on,generated,A,tweets
22742,"Use a sharpened knife to cut a small onion, stalk of celery, several cloves of garlic, and tomatoes.",Cut the bread into bitesized pieces.,generated,A,wiki
11204,it's about 1.30 in the,"its about 1.30 in the morning. So thats it?. Thats it, right there. Well, you know what else is going",generated,A,tweets
793,Article 1. Catches of herring in the waters of ICES divisions I and II (Community waters and international waters) by vessels flying the flag of France or registered in France are hereby deemed to have exhausted the quota allocated to France for 2004.,". France has a total fishing quota of 5,000 tonnes per year. The decision was taken at an informal meeting held on 21 September 2002. . Decision No. 17. . Catching of codfish in the waters of ICES division IV (International waters). . It is decided that the catch quotas established pursuant to Article 1 of Annex V to this Agreement shall be met as follows: . (a) The TACs under paragraph 2(b) above for the period from January 2003 through June 2005 will",generated,A,legal
10708,omg im flying on this,"omg im flying on this , so i dont think it would be possible to attach a router to my Tango. I am",generated,A,tweets
11420,My mouth is sore.. is,"My mouth is sore.. is that bad? Yeah, thats good. It means youre feeling better and you should keep it",generated,A,tweets
805,a document detailing the exported quantities has been generated by computer; this document must be attached to the licence or certificate and filed with it. (b).,"The quantity of goods, in kilograms, transported is recorded on a form which can only contain one digit. This amount shall not exceed 1 tonne per vehicle type (1 t). (c) All documents for transporting goods are documented using an electronic format. (d). Transport documents prepared at any stage may include more than one document as part of a single entry if each document meets the requirements of paragraphs 5(e), 6 and 7 below. 9. When data relating to technical specifications and conditions applicable",generated,A,legal
23094,Place the neck bones in a colander or a bowl.,"The cold water will draw out any oil from your neck, and then scrubbing with soap is what you’ll use to clean it. 2. Use an immersion blender (or just regular blender) to blend up some plain yogurt until it’s smooth but not liquidy. 3. Mix this cream into the mixture of salt & pepper. You can also add more coconut milk if that’s something that appeals to you!. 4. Take about 2 tablespoons of each product mentioned above mixed",generated,A,wiki
22879,"In this case, identify the example duplicate, ""Alan."".","You can then delete it by clicking on Delete Duplicate Records. If you want to remove an entire record set from a particular table without deleting its contents, use Remove All Records From Table instead of Cleanup Record Set.",generated,A,wiki
22769,Dress up denim for a night out by wearing it with a button-down shirt for men or a silky blouse or tank top for women.,"You can also pair your jeans with tights, sneakers and even sandals. The above two styles are the basic types of denim that you can wear to any occasion but there is another type called Denim Elegance. This style was created specifically for people who want to look stylish while still maintaining their comfort in order to make them feel comfortable all day long.",generated,A,wiki
11280,What's more it's Friday &amp;,"Whats more its Friday &amp; the day is all about work, so you have a job to do. If youre working on your",generated,A,tweets
10821,@whatneverwas I'm not sure if,"@whatneverwas Im not sure if this is the right way to do it, but I want a reference from my current element (that",generated,A,tweets
23546,"From the list that you made of potential anime to watch, narrow it down to a low number.","For instance:. If your child has ever wanted to be an animator or director and is very interested in this area but lacks any experience whatsoever, then probably not. This will give them something they can build on as their career path develops along with their knowledge about animation and filmmaking. So what do I mean by film making? You may already know all too well how films are made from start to finish—but don’t worry! We’ll go through each step one at a time so",generated,A,wiki
23063,"If your Oreos are warm and the cream filling is becoming really soft, you may want to freeze the cookies before you crush them.","You can keep these in an airtight container for up to a week or two. For best results use the same cookie recipe that I used with my Oreo cookies! If you have any questions about this post please let me know!. The best part of making homemade chocolate chip ice cream is having fun mixing it all together! This cookie recipe has everything from great flavor combinations like cocoa powder, caramel sauce, butterscotch sauce, coconut milk, vanilla extract, brown",generated,A,wiki
22648,The only way to truly protect yourself is to bring a lawsuit for theft or infringement.,"It doesnt matter if you have some idea that something like this might happen, but the truth is its never too late to start protecting your business. Husqvarna has announced its new range of products from the brands family of compact and mediumduty tools with two new models in 2014. These are Husqvarnas first utility attachments designed specifically as snow ploughs, which can be used on all types of surfaces including grassed areas and forest edges. The brushes feature highquality",generated,A,wiki
23445,Thick-soled sneakers can provide your feet with additional cushion for running and jumping when you exercise.,"You may also find that the thicker sole provides a better grip, making it easier to balance on one foot while maintaining stability. Aside from providing extra comfort during physical activity, these shoes are great for people who have suffered injuries or broken bones in their legs due to overuse of their ankles or other parts of their body. With this type of shoe, they will be able to recover faster without having to wear orthotics or crutches as soon after an injury occurs. The next thing you",generated,A,wiki
48,"Article 1. For the 1987/88 rearing year, the amount of aid in respect of silkworms as referred to in Article 2 of Regulation (EEC) No 845/72 shall be fixed per box of silkworm eggs used at:.",a) 50 % on account of: . (i) The total number of boxes used for egg production and the weight of each; or. . b) 100 per cent if at least 25 boxes are used. . The State Member which has notified its consent under paragraph 3 above may reduce this amount by up to 10 per cent if it deems that such reduction is justified by circumstances relating to: . the quality and quantity of raw material supplied by third parties; difficulties with regard to imports or export,generated,A,legal
474,The list in Annex II to Regulation (EC) No 980/2005 should therefore be amended accordingly. HAS ADOPTED THIS REGULATION:.,"It is recommended that the following paragraphs are deleted from paragraph 4.4.1., and read: 4.4.1. Front view mirrors means those which have been installed after October 30, 1995. Annex 2. Paragraph 5.2.3.5., amend to read (in renumbering of existing text as defined below): 5.2.3.5. The front view mirror with a center line passing through the position where the vehicle stops shall not be",generated,A,legal
23099,Use medium-low heat.,"Add the onion and cook until translucent, about 1 minute. In a large bowl, stir together the breadcrumbs, flour, salt, pepper, and cinnamon. Stir in the milk to create a homogenous mixture. Divide the batter evenly into 2 bowls or even 4 smaller ones depending on how much you want your pancakes to be thinly cut (I like mine thinner). Bake for 12 minutes each side or until light golden brown but still firm enough",generated,A,wiki
22687,"Whether you're screening potential candidates yourself or are being provided with potential matches, prioritize profiles that are detailed and well-written.","Ensure you include relevant information such as a photo, email address, phone number and location on the profile. If there’s any doubt about your ability to match someone based solely on their appearance, think twice before accepting an application for them in person. It’s best not to judge others by how they look; rather, be mindful of what other people say about you online — including where you’re posting and who is following your account. When it comes time to apply for jobs in Australia, it’s important to put",generated,A,wiki
22697,It’s a yellow app with the outline of a ghost.,"It looks like it came from an old computer, and is now stuck on its own screen in our house. I checked my calendar to make sure I wasn’t missing anything important, but there were no events for me today! Not that I’m complaining or upset about this — it’s just what happens when you live your life under one roof all day long. (Not that I’ve ever lived here.). So if you’re feeling blue, depressed, lonely or stressed out (or at least that’s how many people say they",generated,A,wiki
797,Food aid shall be granted to the recipients only where they undertake to comply with the supply terms notified to them by the Commission. Article 5.,"1 of Directive 2010/64/EC makes clear that an official declaration must accompany a request for payment from any Member State. Article 7 specifies how banks and other financial institutions are responsible for guaranteeing the required minimum security requirements in order to ensure adequate funds availability on demand (e.g., income, assets). This is important since it provides assurance to the recipient bank or institution as well as guarantees its ability to make payments when needed. In addition, this regulation defines sanctions for those who do not meet their",generated,A,legal
10856,@meium We've just realised also,"@meium Weve just realised also that we have a very similar problem with our friends in the US, and were going to look into",generated,A,tweets
10687,Reading @zentofitness' post on tennis.,"Reading @zentofitness post on tennis. The original article can be found here. I’ve been watching a lot of basketball lately, and the",generated,A,tweets
10707,Having a bad day. Lost,"Having a bad day. Lost my appetite, ate lots of junk food and didn’t eat breakfast. There are many different types of",generated,A,tweets
22658,Watching other gurus' videos is a great way to learn about what types of videos are successful.,"If youre new, try something simple like the Reach For The Sky tutorial. There will be times when you want someone elses advice or guidance on your business and it can be difficult not only finding that person but also having them tell you their opinion in detail without any biases against your own ideas (which may make sense for some people). Be sure to find out first if they have any opinions at all before hiring them as there could be hidden costs involved with this kind of service. When using",generated,A,wiki
