id,prompt,text,label,model,domain
12197,@Pink I soo would if,@Pink I soo would if i had a chance! Now all that remains is to find out what the price will be and make,generated,B,tweets
12192,Bout to go see Up.,Bout to go see Up. This is a very exciting production with great music and an excellent cast. I was thoroughly entertained by,generated,B,tweets
12201,"stuck in the office, it's","stuck in the office, its just too much work. Its been a rough couple of months for me, so I was hoping that",generated,B,tweets
1414,HAS ADOPTED THIS REGULATION:. Article 1.,"Definitions and provisions of the Agreement The following definitions shall apply to this Agreement, unless otherwise stated: Agreement means this Regulation; Commissioner or Commission means the European Commission (EC); Court or Court means the Court of Justice of the European Communities (CJCE); Member State means a Member State of the European Union (EU), including its associated territory as defined in Annex II to the Treaty on the Functioning of",generated,B,legal
1177,The measures provided for in this Regulation are in accordance with the opinion of the Management Committee for Cereals. HAS ADOPTED THIS REGULATION:.,"The following documents were available at the meeting, which was held on Wednesday, 20 February 2010, prior to the start of the session:. Document No.. document No.. document No. Cereal Council (TC) European Union Commission (EC), Joint Working Party (JWP) and ECJoint Research Centre (JRC). Work Package 1 Fertiliser Requirements and Stockpiles. Work Package 2 Use of NonPolluting Fertilizers. USDA",generated,B,legal
23764,"If you notice even a small hump or rounding of your shoulders, it is a good idea to bring this up to your primary care physician during a regular check-up.","This will help them to assess the health of your shoulder and determine if you should have an xray. The most common cause for shoulder pain is muscle strain or spasm. Muscle strains can occur due to improper lifting techniques, repetitive motions in certain positions, injury (for example, a torn rotator cuff), or incorrect use of the muscles. If you are experiencing chronic shoulder pain that does not respond to conservative treatments, then you may be dealing with a condition known as myofasc",generated,B,wiki
24273,Line the bottom and sides of an 8-inch by 8-inch (20-cm by 20-cm) baking pan with parchment paper.,"Cut 2 circles out of each dough, about 3 inches (7.5 cm) in diameter. Place one circle on the top of the prepared pan; cover loosely with foil to prevent overheating. Meanwhile, melt the butter and sugar together in a small saucepan over medium heat until softened and lightly browned. Stir in flour mixture and beat well to combine. Pour the egg yolks into the melted butter/sugar mixture, scraping down the",generated,B,wiki
11950,now i need to find,now i need to find the solution of the following equation. x² + y² = x² − 3y².,generated,B,tweets
23715,One easy way to discover someone’s birthday is to look them up on Facebook.,"You can also find their birthdays from Google, or by checking the birthdays section of the Wiki. Born in New York City on June 11, 1988. Is a singersongwriter and actress known for her roles as Nate Raine on Buffy The Vampire Slayer (1998–2002) and a member of the R&B group Destinys Child (1999–2006).",generated,B,wiki
24223,Cut back on the amount of cigarettes you smoke in a day.,"This is usually done by using a nicotine replacement device (NRT). The NRT will help to reduce your cravings for tobacco, and make it easier to quit. If smoking causes problems with breathing or other health issues, you may need some form of prescription medication to deal with these issues. However, not all people who have smoked are suffering from respiratory problems. You should discuss this with your doctor as soon as possible if you think that smoking could be causing any respiratory problems. Your",generated,B,wiki
12257,My mommy is sad... She,My mommy is sad She thinks I dont love her anymore. What do you think?. I have no idea. Maybe its all,generated,B,tweets
24091,"Call a crisis hotline and speak to someone who can help you learn more about stalking laws in your location, help you develop some strategies to stay safe, and refer you to other services.","You should also talk with an attorney if you feel that the situation is getting out of hand. It’s important to know that there are many types of abuse. Some people may be doing it for fun, others because they’re just lonely or need to vent their frustrations, while still others might be abusing them because they have addictions to drugs or alcohol. It’s important to recognize what you’re dealing with before reaching out to anyone, as well as to seek the advice and support from someone trusted by",generated,B,wiki
12300,@HomaGrown Thanks for the follow!!,@HomaGrown Thanks for the follow!! I have tried several times to get this picture of the Blossoms. The sun was out but,generated,B,tweets
1408,Article 5. For the purposes of this Regulation:.,"The word obligation means a formal, written or oral undertaking by which one person agrees to perform another persons act in return for payment or other consideration. The word person means any natural person, legal entity or association, whether incorporated or unincorporated and whether or not it is domiciled within the European Union. A state or an international organisation shall be considered as a person. A contract may also be concluded between two or more persons acting jointly or through their representatives. A particular category of",generated,B,legal
12418,swans played a great game,swans played a great game at the St. Louis Games and went on to win their first tournament title of the season in a,generated,B,tweets
12416,@wunschradio http://bit.ly/anQjU ACE prize winning,"@wunschradio http://bit.ly/anQjU ACE prize winning multimedia artist, DJ and producer, making his debut at the festival. The event will be hosted",generated,B,tweets
844,Article 9. Member States shall take the necessary measures to comply with this Directive by 1 July 1991.,"Any attempt by a member State after that date to withdraw from the provisions of paragraph (1) or any provision of the Directive, as amended in accordance with article 10, is incompatible with the Community acquis and may be considered an act of defiance. 2. The Commission shall present for adoption at its next meeting a report on progress made in implementing these objectives in the light of information received pursuant to articles 11, 12 and 13, including information provided under those provisions concerning existing legislation and administrative procedures relating to",generated,B,legal
1106,Article 1. The following subparagraph is hereby added to Article 1 (2) of Regulation (EEC) No 727/87:.,". Paragraph 2.4., amend to read: 2.4. Ordinance on the delivery and use of vehicles with a capacity for more than 9 passengers, including those used by small groups of passengers such as touring caravans or motor homes;",generated,B,legal
1238,(6) The measures provided for in this Regulation are in accordance with the opinion of the Textile Committee established by Article 25 of Regulation (EC) No 517/94. HAS ADOPTED THIS REGULATION:.,". 1. SCOPE This Regulation applies to all filamentous textile yarns, whether they are woven or knitted, which consist essentially of: fibres of natural origin; filaments of synthetic fibres other than those of polyamide; and fabrics made from these filaments. 2. DETERMINATIONS OF THE FIBRES AND FILAMENTS. The following determination methods shall be used when necessary for purposes of paragraph 2.4.3. below : (a) For each fibre type",generated,B,legal
24184,Adjust the handle on the base filtration system to activate and deactivate the filter.,"This is important because once you start using your system, it will continue working even if the water doesn’t flow through it. Pressurize the water by pushing the main pump button for about 5 seconds. You should hear a clicking noise that indicates the pump has been started. If you don’t see any changes in the water quality after you press the pump button, you may need to connect a new cartridge or add a filter to the unit.",generated,B,wiki
1069,HAS DECIDED AS FOLLOWS:. Article 1.,"A copy of the Agreement is hereby forwarded to you, which is signed by both parties below on the date indicated. The conditions and agreements between the parties listed in this agreement are binding upon them. We have provided some examples of terms that would be used for contracts such as a contract for sale, lease or hire, a contract for professional services, an assignment or mortgage, etc. Although it may not appear so at first glance, this type of agreement has its own specific requirements. This means",generated,B,legal
1421,"It has therefore been decided to reject all applications for export licences of such products made on 10, 11 and 12 September 2002. HAS ADOPTED THIS REGULATION:.","Listeria monocytogenes is an important foodborne pathogen that may cause severe illness in susceptible people, particularly those who have weakened immune systems. The Company does not use any plant or animal proteins. It can also be fatal if eaten raw by children or pregnant women. . The List of Substances Prohibited for the Exportation into Australia was approved under the Australian Food Safety Regulation (AFSR) and is a supplement to the list of substances prohibited for importation",generated,B,legal
859,"In the light of the information received, this report shall include, if necessary, proposals to revise and update this Directive. Article 18.","Approval by the Commission The proposal for a Regulation shall be considered adopted if it is approved by the European Parliament and by the Council (Article 218(1) TFEU). If no objections are raised in writing within four months after the date of publication of the proposal in the Official Journal of the European Union, the proposal shall be deemed adopted. The proposal may be subject to an amendment provided that at least one third of the members of each of the two committees concerned approve it, except where the",generated,B,legal
23842,Only wet the bristles of the brush.,"When finished, move on to the next area. These are some great tips! I always use this method when doing my eyelash curls because it leaves them looking really natural and doesn’t leave me with sticky residue. Also, they don’t look fake at all!. Hi Jenna! I’ve been using your products for a few months now and they’ve made my lashes so much longer without having to apply mascara. My lashes have grown 3 times in length since starting using these mascaras.",generated,B,wiki
1275,"- from 1 November to 31 December: 89,99. - from 1 January to 30 April: 79,35.","from 1 May to 29 September: 70,00. from 30 October to 31 December: 68,34. Looking for an original and affordable place to stay? Look no further! Our two bedroom apartment is the perfect solution for a couple looking to travel together without spending too much money on accommodation. The modern interior with its bespoke furniture will ensure you are comfortable in your new home whilst still enjoying all that Malta has to offer!. The apartment also includes air conditioning and a fully equipped kitchen",generated,B,legal
12634,@samantharonson &amp; @ThisIsRobThomas for being,"@samantharonson &amp; @ThisIsRobThomas for being the most amazing, diverse & talented people in Hollywood. https://t.co/q0Y6y",generated,B,tweets
1179,(4) The measures provided for in this Regulation are in accordance with the opinion of the Management Committee for Cereals. HAS ADOPTED THIS REGULATION:.,"I, A copy of which is annexed to this Agreement. II. This Agreement shall enter into force on the thirtieth day after the date on which five Contracting Parties have deposited their instruments of acceptance or approval under paragraph 1 above.",generated,B,legal
12306,I just saw that Jay,I just saw that Jay Z is playing in the #Afterschool concert this Saturday. A great time to catch him,generated,B,tweets
12242,gutted i need to cancel,gutted i need to cancel the payment. I can not find any option for this in their website. Can anyone help me out,generated,B,tweets
24336,It's best to harvest cinnamon from a tree that's at least 2 years old—once the tree is 2 years old it's often cut back down so that it will grow even more shoots.,"The older the tree, the better its sugar content. The first step in growing cinnamon trees is planting seeds into your soil. You can use any kind of soil; sandy or clayey soils are fine for this type of plant. Be sure to cover them with a layer of organic matter such as compost or manure to help keep your soil healthy and full of nutrients.",generated,B,wiki
12620,What the fuuuuuuck? An Elliott,What the fuuuuuuck? An Elliott wave is a form of pattern in stock and currency markets. It is an incredibly useful trading tool that,generated,B,tweets
1173,"- an intended stay in that Member State or in several Member States of no more than three months in all. - transit through the territory of that Member State or several Member States, except for transit through the international zones of airports and transfers between airports in a Member State.",. Article 3. Paragraph 1. The provisions of paragraph 2 are to be interpreted as meaning that only those persons who have not previously been convicted of a crime in the territory of any of the Member States concerned may be granted such residence permits. (1) A person shall be deemed to hold a valid passport when it is stamped by the competent authorities of one of the Member States which apply this Convention. (2) Where there exists a discrepancy between the names mentioned on the passport issued,generated,B,legal
24039,"Even though a cooler is meant to keep everything cold, you can also use it to keep hot foods hot.","In fact, many people think that the most important thing about buying a cooler is whether or not it’s able to keep food hot. If you’re going out for dinner and your meal requires warming up (think pizza, burgers, etc.), then a cool air mattress is the perfect solution. This type of product allows you to chill down the food as soon as it arrives at your table without having to wait until it cools down completely before serving it. A few other things you should know are how",generated,B,wiki
23865,"Surprise parties aren’t for everyone and if you’re planning one for a parent, it’s a good idea to ask permission first.","If they’re not sure how to react to it, then you might want to stay away from the party altogether. One of the main reasons why people do this is that they don’t want to have their children embarrassed in front of other guests at the party. While adults can be awkward about partying with kids, some parents are quite happy to let their kids join them in the fun as long as the child gets along well with his or her new friends. It’s a common occurrence when someone invites",generated,B,wiki
11892,Getting ready to finish 'Tiles'...an,Getting ready to finish Tilesan old project from high school! In the next post I will show you how it turned out. En,generated,B,tweets
24344,Libras have a tendency to be indecisive.,"They are generally good listeners, but will often judge their interlocutor’s intent incorrectly. They like music and love singing along with it. They prefer the soft sounds of piano or guitar over loud rock music. They tend to have a strong sense of style and taste. If you go shopping for them, try buying something unique such as jewelry, furniture, artwork, etc. These animals may not appreciate fashionable clothing in general. If you want to make sure that your Labrador Retriever is always",generated,B,wiki
1332,Financial participation by the Community shall be at the rate of 50 % of the costs of testing and those incurred in Ireland by way of compensation for owners for the slaughter of animals up to a maximum of ECU 4 900 000. 2.,"The DirectorGeneral shall adopt a plan, which will include such measures as are deemed necessary under these Regulations, for the protection of animal health throughout Europe from all sources. 3. In order to carry out the provisions of this Regulation, it is recommended that the European Parliament and Council establish a scheme whereby Member States can provide funds on an exceptional basis.",generated,B,legal
24437,"Using a piano or virtual keyboard app as a guide, start by practicing a simple C major chord.",Practice the first three notes of each bar to get used to playing in that key.,generated,B,wiki
23639,The language you use to describe the violence may unintentionally reflect tendencies of victim blaming.,"You have a tendency towards attributing responsibility for the crime to someone else, such as the victim or his family, rather than yourself. A person who blames himself is not necessarily a victimizer because he has taken control of his actions and can still act in ways that are harmful to others. Blaming yourself may also be a way to cope with personal distress or trauma, or it may indicate an inability to understand what happened, which leads to feelings of hopelessness. You might blame yourself when you",generated,B,wiki
23694,"Shy people can be hard to get to know, especially in the beginning.",They tend to act like they don’t care and may even try to fool you with their insincerity. You have to really look at this person’s face to see what is going on. They won’t say anything that isn’t true unless they are being honest about it. This type of person will always be able to pull a fast one on you if they feel like you’re acting dumb. This is not something that just happens overnight. These types of people come along slowly and start out by being,generated,B,wiki
23625,"There'll be a point at which things will seem bleak: you can't quite get to each chord as fast as you want, your fingers are killing you, and it seems easier to put the thing back in its case.","But youll find that what youre missing is something that may have been there all along. Its true that being able to play music is just a first step toward understanding the world around us. Its also true that when you think of how important music can be to your wellbeing, its hard to see why youd ever choose to become an instrument player if you were to grow up without it. However, while it would never be possible for anyone who hasnt had a musical education to enjoy a life of meaningful enjoyment or",generated,B,wiki
24520,Smoking a drug can cause red or watery eyes.,"You should not smoke if you have red or watery eyes. If your doctor suspects that smoking caused the condition, he may prescribe eye drops to reduce it. If you are currently on an antiinflammatory medication, such as ibuprofen, ask your physician for advice about stopping them and whether they will affect your vision.",generated,B,wiki
23994,"Benzoyl peroxide is the active ingredient in many topical acne medications, such as Benzac and Acne 10 Gel, among others.","This chemical breaks down oil buildup on your skin to reduce inflammation. It also can help prevent future breakouts. If you have been suffering from a complexion that’s prone to blackheads or blemishes, then try using benzoyl peroxide in your daily regimen instead of face oils and moisturizers. The chemical will be more effective at fighting acne than just one product alone. This cleanser is an excellent choice for all types of skin. However, it’s best suited for those",generated,B,wiki
11830,@tommcfly tom! IÃÂ´m so sad,"@tommcfly tom! IÃÂ´m so sad about the state of our country, itÃÂ´s a really big problem. A bunch",generated,B,tweets
24325,"If you aren't sure how to sign off your formal letter, “sincerely” is typically a good choice.","This can be used when writing an email or for informal correspondence. When youre about to leave for work in the morning, its easy to get carried away and start typing as if everything is fine — but dont! You might miss a few words that will make all of your day unpleasant. Instead, try to write down your thoughts before hand so that theyre easier to follow up with later on. If you find yourself making spelling errors or forgetting important information, just pick it back up again. Youll",generated,B,wiki
1119,"In compliance with the above criteria, the standard import values must be fixed at the levels set out in the Annex to this Regulation. HAS ADOPTED THIS REGULATION:.","The production of new vehicles and the use of parts made from recycled materials have been identified as important issues that are under study by the Working Party on Pollution and Energy (GRPE) and its subsidiary bodies GRPE49 (Presence of formaldehyde emissions), GRPE50 (Brake fluid), GRPE52 (Emissions of carbon monoxide), GRPE55 (Fuel tank insulation). The Contracting Parties may also wish to consider other provisions which could help achieve a reduction in fuel",generated,B,legal
1247,"Article 2. In the case of the licences issued pursuant to Article 1, the Member States shall send to the Commission:.",The list of all fishing vessels and their characteristics as well as details on the location of those vessels.,generated,B,legal
23902,Keep all of the smaller items you want to display together in a tray.,"The larger item can be placed on top of it, so that when it’s empty, it’s out of sight but still accessible. If your space is small enough for one large table and two trays, then use them as a work surface and place anything else there. Store crockery, glasses, plates and other smaller items separately from larger items such as cutlery, dishes and bowls. Use clear plastic storage containers for storing kitchenware and food. You’ll have fewer chances of getting",generated,B,wiki
12481,"@childsplayx2 That's quite possibly true,","@childsplayx2 Thats quite possibly true, I think there was a small, very low probability that the airliner would crash into an icicle",generated,B,tweets
23879,The can should have a shiny surface to reflect light and heat away.,"The containers must be clean, free of mold or mildew. If the vinegar is unfiltered, it has been contaminated by bacteria or other harmful organisms. A good filter will remove all these contaminants.",generated,B,wiki
1030,"(3) It is appropriate to amend the list in the light of new information received from the non-member country concerned, and to highlight the amendments in the Annex for clarity. (4) The measures provided for in this Decision are in accordance with the opinion of the Standing Veterinary Committee.",". 11. A number of delegations expressed concern about the delay in taking action on the draft decision. 12. In response, the secretariat said that it had been a matter of some discussion among members as to whether or not an amendment should be included under item 5 (b). Some suggested that it would be best if all Member States were encouraged to notify the Secretariat when they adopted national legislation which was similar to those contained in the draft decisions. Others felt that such a step might have political implications and",generated,B,legal
12358,@katediamond Unfortunately not -- my,"@katediamond Unfortunately not my wifes best friend is a lesbian, and we still have sex all the time. We were just",generated,B,tweets
11978,@purplecosmos LMFAO. I'm humping the,@purplecosmos LMFAO. Im humping the streets in #freedomandpeace. Im gonna break down that flag & shit it up for all,generated,B,tweets
12477,@drjoesDIYhealth nearly there. @TheBetterSexDoc liked,"@drjoesDIYhealth nearly there. @TheBetterSexDoc liked this post. Hope you enjoyed my week of catching up with old friends and new ones, in the",generated,B,tweets
12451,Jayde's back and I'm still,"Jaydes back and Im still here. Ive been going through your files, trying to figure out who you really are. But I",generated,B,tweets
23938,"You can get here by heading North from the Barbarian Village, which is just across the River Lum, right past the West Entrance of Varrock.",The first building you see will be a small shack with two doors. If you go in and ask for help youll find yourself at the last house on the lefthand side. Open it and youre inside. The second level starts out with a large tree to the northwest. You must pass through this before you are able to continue up the stairs. Youll soon discover that there are more stairs leading up into the next room. You have three options depending on where you want to go:. After,generated,B,wiki
1028,"The financial contribution provided for in Article 4 of the Agreement on fisheries relations between the European Community and the Republic of Estonia shall be set for the period referred to in Article 1 at ECU 465 467, payable to an account designated by Estonia. Article 3.","Financing from the EU budget. Article 4. Budgetary contributions. 1. The EU budget contributes EUR 0.30 per tonne of quota landed for the fishing sector in Estonia. 2. For the period from 2009 to 2015, Estonia is entitled to receive a total amount not exceeding EUR 360 million under the European Structural Funds (ESF) programme. This will cover 80% of the costs incurred by Estonian firms during this period. At the end of the period, Estonia will have paid",generated,B,legal
1191,General and final provisions. Article 10.,"General provisions. The present Law shall be applicable to the activities of the public institutions and private entities under any form of ownership or control by natural persons, including through a joint venture with other natural persons. Article 11. Legal personality. 1. Any person having legal capacity in accordance with law may become subjectmatter of this Law; 2. No legal entity may enter into an agreement that is contrary to this Law. Article 12. Originality. This Law, as well as its amendments, regulations and",generated,B,legal
1551,"In compliance with the above criteria, the standard import values must be fixed at the levels set out in the Annex to this Regulation. HAS ADOPTED THIS REGULATION:.","The requirement for a safety test certificate shall not apply if there is an alternative technical solution which satisfies all of the requirements laid down in paragraphs 3 and 4 of this Regulation. Annex 1. RULES FOR THE TEST OF SAFETY (TST). The manufacturer may provide any other means by which he can ensure that his product complies with the requirements of this Regulation. In such cases, the manufacturer shall communicate them to the Technical Service responsible for conducting approval tests, specifying how they are carried out",generated,B,legal
854,Article 7. The Member State concerned shall ensure adequate publicity for the project as specified in Annex V. Article 8.,"Notwithstanding any other provision of this Agreement, a decision to proceed with a study on the feasibility and costbenefit analysis may be taken if such action is deemed necessary by the Commission or if there are sufficient grounds for doing so. Article 9. Any amendment to Articles 3 and 4 (including annexes) shall only take effect after it has been approved by the Council following the procedure set out in Article 10. (1) For each proposal that involves investment or financing from Community funds, including cofinancing",generated,B,legal
11693,Vettel did a really GREAT,Vettel did a really GREAT job of giving me confidence. The most important thing is that we are all back together and I feel,generated,B,tweets
12092,#millsthemusical @lauzzaa i hope you've,#millsthemusical @lauzzaa i hope youve had a wonderful Christmas and an amazing New Year so far. We are at the beginning of 2021 but,generated,B,tweets
24558,"If you want to talk to someone and receive answers in real time, you can call Ford’s service line during their business hours.","Call 18002341414 for more information. The New York Times says that people with disabilities shouldn’t be forced into the same seats as those without disabilities at any public transportation system. The article goes on to say that the current law allows them to ride the bus if they have a disability, but it doesn’t give anyone who has one the right to sit next to another person with an impairment unless they’re able to take up the space themselves. A road trip might seem like a good",generated,B,wiki
11735,ant + dec with steven,ant + dec with steven s method.,generated,B,tweets
12291,@Ameides I would like to,@Ameides I would like to give a warm thanks to the PI:USER for all their efforts in keeping #WWE at the,generated,B,tweets
1593,"2. In Article 5 (1) (b), 'ECU 2' is replaced by 'ECU 1'.","The second sentence of paragraph 1, which reads: (a) the vehicles identification number or its registration number; and. (b) a full description of the technical characteristics of the vehicle. In paragraph 3, at the end of the first sentence, after the words each, insert the words and one or more additional vehicles with respect to which information has been provided under subparagraphs (3) and (4).. Paragraph 2.5., amend to read: 2.5. A",generated,B,legal
11993,I don't like Conan being,I dont like Conan being a big guy. Its kind of ironic that he was the only hero who actually had a short,generated,B,tweets
1299,Article 11. of Regulation (EEC) No 288/82. 2.,"In order to ensure that the Community controls over its territory are effectively exercised, the Council shall establish and implement procedures for submitting complaints on behalf of the public concerned by a decision of the competent authority of the Member State. 3. The procedure under paragraph 1 may be used in particular to: identify possible violations of Community law; indicate areas where the quality of life of the public concerned is likely to suffer from decisions taken in breach of Community law; alert the competent authorities of the Member States,",generated,B,legal
11726,@CharissaCowart back home MOB from,@CharissaCowart back home MOB from #Sydney to be a part of the Melbourne Cup. For more on Charissa Cowarts,generated,B,tweets
11653,"@cheapirvine Not at the moment,","@cheapirvine Not at the moment, but Ill keep trying. @prankster. Im glad youre feeling better! I was waiting for",generated,B,tweets
12565,Is working the last two,"Is working the last two days, but it is not working in my project. I have tried to edit this code several times",generated,B,tweets
11983,Babygirl can't sleep im hyperr,"Babygirl cant sleep im hyperr ational, but I have a hard time believing this is all in your head. You are probably not",generated,B,tweets
981,-. Chapter VI of Annex I to Directive 94/65/EC.,"If it is determined that the substance can be safely treated under the conditions applicable for waste disposal, the importation and storage thereof may not constitute an illegal traffic in the territory of the Union. Directive 2008/98/EC of the European Parliament and of the Council of 15 December 2007 on the approximation of certain provisions relating to waste management in Community law (1). The regulation aims at improving the efficiency with which Member States implement measures taken in order to reduce, recycle or recover waste and thus improve environmental protection",generated,B,legal
1325,"Whereas, in accordance with Article 7 of the said Directive, the Commission has considered whether, having regard to their compatibility with the Directive and to the other structural measures existing or planned in the fisheries sector, the measures contemplated fulfil the conditions for a financial contribution from the Community. Whereas this Decision is in accordance with the opinion of the Standing Committee of Fisheries Structures.","Therefore, I will not need to take into account the views expressed by that Committee. The second step concerns how we should proceed regarding the provision of funds for these structural measures. The first thing which must be stated is that those structures are needed because they ensure greater coherence between our legislation and the rules laid down in the EU acquis. That means that if we do not have these structures, there would be no legal basis at European level on which to base our future policy. This makes it possible to build",generated,B,legal
24100,"If you’re not already friends with her, you’ll first need to start by establishing a friend connection.","She will send an invitation email and you can accept or decline the request. Once she accepts your invite, click on the Add button at the top of the screen. You’re then presented with two options for connecting with her:. You can also reply to any posts that she’s left on her blog. If you don’t want to do this, just ignore them.",generated,B,wiki
23949,You must marry within 60 days of issuance.,"If you do not meet this deadline, your marriage will be dissolved. For the first time in our history as a state, we have been able to make significant changes to our marriage license process. We are now required by law to accept any and all forms of identification provided to us by anyone who is applying for a marriage license. This includes governmentissued IDs, driver’s licenses, passport cards, military ID cards, or any other type of official government issued ID card that is recognized by the",generated,B,wiki
1224,2. the use of trawls and purse seines for the capture of pelagic species shall be prohibited from Saturday midnight to Sunday midnight. Article 6.,"1.4.3. the use of trawls and purse seines for the capture of demersal species shall be prohibited from Monday midnight to Friday midnight. Article 6.1.5.1. the following provisions apply to recreational fishing in territorial waters, exclusive economic zones and continental shelf: a) the vessels engaged in such fishing may only operate during daylight hours, except on Sundays when they may operate at night. b) the catch limit per vessel is limited",generated,B,legal
12434,@jessistall :S why were you,"@jessistall :S why were you so angry with me, I did not mean to embarrass you. Was this the first time that you",generated,B,tweets
12602,@HighTechDad I think that's what,@HighTechDad I think thats what it means.,generated,B,tweets
1403,Article 5. Monetary amounts to be paid or accounted for when a rounding takes place after a conversion into the euro unit pursuant to Article 4 shall be rounded up or down to the nearest cent.,"However, where the amount exceeds one million euros, that part of the amount which is not divisible by 100 shall be rounded up or down as appropriate. When making such conversions and rounding up or down in accordance with this Article, no credit will be granted against any other amount due from the Member State concerned under an international agreement concluded before 1 January 2004, except if the amendment was made in compliance with Annex I to the present Decision. Article 6. The aggregate amounts payable per year under Article 3 shall",generated,B,legal
23953,"While some editors advise using a combined title page / first text page, especially if submitting a short story, creating a separate title page is probably the safe option.",You can also get in line with current best practice by adding an additional cover sheet to your manuscript that you put into the binding.,generated,B,wiki
12119,1. you are selfish. 2.,1. you are selfish. 2. youre not honest with yourself. The present time period is now generally known as New Age or,generated,B,tweets
965,The measures provided for in this Regulation are in accordance with the opinion of the Management Committee for the Common Organisation of Agricultural Markets. HAS ADOPTED THIS REGULATION:.,"/1/. The Council/. 1/.1 Amendments to Annex 2, Appendix 1, which concern provisions regarding the labelling of red wine and sparkling wines intended for exportation or distribution by retail outlets, shall be adopted by a decision of the Council/. 1/.2 Amendments to Annex 3, Appendix 2, which concern provisions concerning the classification of grape varieties or winegrowers, shall be adopted by a decision of the Council/. 1/. 2/ These amendments do not alter",generated,B,legal
12572,Can I just say that,Can I just say that this is amazing? The owner of the restaurant was kind enough to share his recipe with us. If,generated,B,tweets
24460,"In severe cases, periodontal disease must be addressed with surgery.","The most common treatment is the removal of diseased teeth and their supporting tissues. When it comes to dental implants, there are many different options available for your smile. You can choose from titanium or zirconium depending on which material suits you best. If you’re looking for a permanent solution to replacing missing teeth, we recommend getting an implant placement as soon as possible.",generated,B,wiki
23814,You need one pot for every two seeds.,"The pots should be filled with about 1 inch of water. Place the pots in a warm spot and wait until they are completely dry before you plant them. If your plants grow too close together, keep the distance between each plant at least 3 inches apart. You can also add some raised beds to help maintain good air circulation around the planters. To fertilize the flowering cannabis, make sure that the soil is always moist but not soggy. Apply fertilizer once or twice a month during",generated,B,wiki
12266,@LyndonChester hi Lyndon - if,"@LyndonChester hi Lyndon if you can find the time, do me a favor and give it to them. I would appreciate it",generated,B,tweets
12441,i love when brokeback mountain,i love when brokeback mountain comes on. I feel like it reminds me of how we have been through so much together.,generated,B,tweets
23785,Whisk the ingredients together until everything is smooth and evenly combined.,"Add in your strawberries, stir to combine. Remove from oven and place on a cooling rack. Allow to cool completely before removing and serving. Strawberry Lemonade: In a large bowl add all of the ingredients for the lemonade except for the ice cubes. Stir with a fork or spoon until all ingredients are well blended. Pour into glasses and freeze for at least 2 hours before serving.",generated,B,wiki
1041,HAS ADOPTED THIS REGULATION:. Article 1.,"The United Nations Convention on the Law of the Sea, adopted by resolution 2777 (XXVI) of 18 December 1971 at New York and opened for signature in Rome on 24 April 1982, shall enter into force as soon as two thirds of the States Parties have deposited with the SecretaryGeneral their instruments of ratification or accession. Article 2. This Convention is open for signature by all States Members of the United Nations and by those to which the SecretaryGeneral has notified its opening date. It is subject to ratification,",generated,B,legal
23976,Begin by bracing your abdominal muscles.,"Hold for 10 seconds and repeat five times. Place a folded towel on the floor, palm up. Bend over until you reach your knees, then roll out of bed. Place a rolled towel under each foot (or knee) and hold it in place with one hand while bending forward and lifting the other leg up off the floor. Repeat 15 times. Turn sideways onto the stomach, keeping your arms at shoulder height. Hold for 10 seconds and repeat three times. The NHS says",generated,B,wiki
12518,@NickkkJonasss I am so excited,@NickkkJonasss I am so excited to share this with you! This is my first full tutorial on how to make your own beautiful new,generated,B,tweets
11958,Time to head back up,"Time to head back up the road and be able to say a prayer, or even just sit down for a moment. I",generated,B,tweets
1388,The application of the above criteria gives the world market price for unginned cotton determined hereinafter. HAS ADOPTED THIS REGULATION:.,"This regulation shall apply to all imports of raw material, products and finished goods into any country which is a member of this organization or is intended to be so. In order to achieve these objectives, the United Nations General Assembly adopted in 1992 by consensus resolution 47/237, Resolution 47/237 entitled United Nations Conference on Trade and Development. It provides that UNCTAD should contribute towards the implementation of the Programme of Action. In particular, it states that: The Conference invites all Member States to provide support for",generated,B,legal
12097,Btw. did you know that,Btw. did you know that when a homeowner sells their house they must pay the taxes on it and even if he has the,generated,B,tweets
23765,"You should look for any red patches of skin on your body, including your genitals and the inside of your mouth.",These are all signs that you have a sexually transmitted disease. The good news is that most STDs can be cured with antibiotics or other treatments. The bad news is that getting rid of these infections usually requires treatment in an STD clinic near me.,generated,B,wiki
24268,Exercise benefits both your physical and mental health.,"In fact, research shows that exercise is one of the most effective ways to prevent and treat depression. As you get older, it can be difficult to keep up with all the tasks involved in daily living. Staying active helps seniors stay mobile and healthy by helping them perform basic daily chores more easily. A recent study found that those who exercised regularly were less likely to have falls than their inactive peers. Another study showed that seniors who engaged in regular exercise had a significantly lower risk for developing dementia",generated,B,wiki
12611,@JasmineAtAnimax Haha .. Im Waiting,@JasmineAtAnimax Haha .. Im Waiting for this part. #DontForgetToCheckOutMyVideo 😁💕. A,generated,B,tweets
1097,"(b) after the slaughtering of these pigs, on a weekly basis, a report which contains information on:. - number of pigs slaughtered at the designated slaughterhouses.","date and time of slaughter. type of pigs: piglets or pigs for human consumption. The same must be done when the carcasses are collected from the abattoir to transport them to the production plant where they will be processed (at least once per week). In addition, all meat products sold in the wholesale markets, as well as those produced by private companies, should also be reported (at least once per month). In this regard, it is important to note that some government agencies",generated,B,legal
12183,oh my gosh why am,oh my gosh why am i having a hard time with this. Sounds like you are a great artist and I love the,generated,B,tweets
