id,prompt,text,label,model,domain
13183,Everytime I see the commercial,"Everytime I see the commercial s for these products, it makes me think of those old school games on your home computer. There",generated,C,tweets
2092,The measures provided for in this Regulation are in accordance with the opinion of the Management Committee for Cereals. HAS ADOPTED THIS REGULATION:.,"This document is a part of the publication International Standards and Regulations relating to Seed Crop Quality. This Regulation was adopted on 23 July In order to ensure that there is no conflict between regulations, any amendments to this regulation shall be considered as an amendment to the preceding one.",generated,C,legal
24781,Brew a pot of herbal or decaffeinated black tea and stir honey into it.,"Add some fresh mint leaves for garnish. Mix together the olive oil, garlic, lemon juice and herbs in a small bowl. Drizzle over your chicken breasts and marinate at least 30 minutes before grilling. Grill on high heat for about 4 to 5 minutes on each side, until cooked through and golden brown. For an extra special touch, drizzle the lemongarlic dressing over the chicken breast after grilling. This is one of those dishes that",generated,C,wiki
1750,"Drewpal, SC, PL-62-820 Stawiszyn. Zaman, SC, PL-26-600 Radom.","Czytelniak, D, PI:KEY Wodzisławice. By using this site you agree to the Terms of Use and Privacy Policy. We are committed to protecting your privacy. This policy describes how we collect, use, disclose and process the personal data (as defined below) that you provide when visiting our website located at or any other website owned by us. Please read this policy carefully so that you understand what information we collect about you, why we collect it and",generated,C,legal
1710,(6) Application of Regulation (EC) No 1249/96 results in import duties being fixed as set out in the Annex to this Regulation. HAS ADOPTED THIS REGULATION:.,"The following documents are cited in this Regulation, but do not form part of it: 1. UN/ECE Recommendation R90/Rev.2 concerning the approval of vehicles with regard to braking. 3. UN/ECE Regulation No. 13H (Brake linings). 5. UN/ECE Regulation No. 54 (Rear and side impact dummy). 6. UN/ECE Regulation No. 95 (Frontal collision). 7. UN/ECE Regulation No. 106 (Safety gl",generated,C,legal
2332,1. Annex II is replaced by the text in Annex I to this Regulation.,"The text of paragraph 5.2.4. is deleted. 2. Paragraph 2.2.1., amend to read: 2.2.1. A representative sample, unless otherwise stated in the communication form, shall be submitted for approval to the Type Approval Authority which approved the vehicle type or its holder.. 3. Paragraph 3.1.5., amend to read: 3.1.5. a brief technical description stating, in particular, with the exception of vehicles powered",generated,C,legal
1814,"Whereas, pursuant to Decision 88/107-/EEC (1), the International Natural Rubber Agreement, 1987, hereinafter referred to as ‘the 1987 Agreement’, was signed by the Community and its Member States on 18 December 1987. Whereas it is desirable to ensure that the 1987 Agreement enters into force on a provisional basis not later than 1 January 1989; whereas, to this end, it is necessary for the Community and its Member States, in accordance with their requisite internal procedures and once these have been completed, to notify the Secretary-General of the United Nations Organization of their intention to apply the 1987 Agreement on a provisional basis.","In accordance with Article 29(2) of the Vienna Convention on the Law of Treaties between States and International Organizations or between International Organizations of 17 February 1986, the Community has submitted to the SecretaryGeneral of the United Nations, on 25 June 1988, the following notification: The European Communities and their Member States intend to apply, on a provisional basis, the provisions of the International Natural Rubber Agreement, 1987, which entered into force on 20 May 1988. In order to guarantee the",generated,C,legal
24684,Plan to see friends or family most days of the week.,"I have a wonderful husband and our family is very supportive. I love my job and am proud to be part of an organization that has helped so many people in need.. I have been working with the Tarrant County Coalition for Housing Equity as its Executive Director since 2011. Prior to this, I was a senior policy advisor at the U.S. Department of Housing and Urban Development (HUD), where I worked on national issues affecting lowincome housing. My work involved advoc",generated,C,wiki
25282,"You’ll need campaign staff that includes a campaign manager, treasurer, and fundraiser.",You may also want to consider hiring an independent consultant who can help you build your team.,generated,C,wiki
25524,Add 12 ounces (340 grams) of wide egg noodles.,"Drain and rinse in cold water. Meanwhile, heat 1 tablespoon oil in a large skillet over mediumhigh heat. Add garlic; cook 1 minute. Stir in chili powder; cook 30 seconds. Add pork sausage; cook 5 minutes or until browned. Add mushrooms; stirfry 2 minutes. Add broth; bring to a boil. Reduce heat; simmer 15 minutes or until meat is tender. Add cornstarch slurry; cook",generated,C,wiki
13590,"@CatSash saammee as, i hate","@CatSash saammee as, i hate that!. * *. * the tides are going round and round *. * the stars are",generated,C,tweets
13530,@jzy yes you are correct...I,"@jzy yes you are correctI didnt get this at first because I was used to the old way of doing it, but",generated,C,tweets
12710,"#uptime 20:24 up 6 days,","#uptime 20:24 up 6 days, 10 hours ago Mon Sep 24 00:00:00 BST 2018. Server load: 0.1% (1 process",generated,C,tweets
25471,Do not look at complaints as annoyances.,"Take them seriously and be sure to address the issues that they are raising. If you have any questions or concerns about the services of a professional who is working with your child, please contact our Child Protection Team on PI:KEY.",generated,C,wiki
25158,Keep your dog on the leash for the first few times you take it to the dog park.,"The leash is important because the more distracted your dog is, the less likely he will follow the commands you give him. This may seem obvious but it’s a good idea to always carry treats with you. If you don’t want to keep going to the store for new toys or snacks, then just bring them along. Your dog should have plenty of food and water in his bowl so that he doesn’t get hungry while you’re out there.",generated,C,wiki
24690,"Click on the Photoshop icon on your desktop, or search for the program to open it.","The first time you use Photoshop, youll need to create an account. If youre using a Mac, click on the Apple icon in the menu bar at the top of your screen and select Preferences from the dropdown menu. Click the Accounts tab and then select Create an account.. A new window will appear with a form asking for your name, email address, password, and other information. Enter these details, click Next and complete the registration process. After you",generated,C,wiki
2060,Article 16 shall apply until 21 June 1981. Article 18.,"The Minister of Health, Social Affairs and the Family is entrusted with implementing this decree which shall come into force on 1 January 1982. By the same token, the Government has decided to set up a group under the chairmanship of Mr Jean Marie Delarue, Chairman of the Commission for Employment and Social Policy of the National Assembly, to review the measures envisaged in the two abovementioned decrees concerning the statutory retirement age and the legal minimum wage. This group will also take",generated,C,legal
1717,"4. the deadlines of '31 March 1989' and '30 June 1989' laid down in Article 3 (2), in conjunction with Article 3 (1), for respectively the selling off or, in the absence of sale, closure of the Lovere steel plant is replaced by '31 December 1989' as the common date for selling off and, in the absence of sale, closure of that plant. 5.","the deadlines of 31 December 1989 and 30 June 1990 laid down in Article 3 (2), in conjunction with Article 3 (1), for respectively the selling off or, in the absence of sale, closure of the Lovere steel plant are replaced by 31 December 1990 as the common date for selling off and, in the absence of sale, closure of that plant. 6. the deadlines of 31 December 1990 and 30 June 1991 laid down in Article",generated,C,legal
12846,Apparently nighttime Alien Spore invasions,"Apparently nighttime Alien Spore invasions are very common. Dang, thats a lot of twitchy little guys. If I knew",generated,C,tweets
2242,"Whereas, according to the information communicated to the Commission, catches of mackerel in the waters of ICES-divisions VII (excluding EC zone), V b (EC zone), VI, VII, VIII A, b, d, e, XII, XIV by vessels flying the flag of Spain or registered in Spain have reached the quota allocated for 1991. HAS ADOPTED THIS REGULATION: Article 1.","The Director General of Fisheries hereby authorizes the following vessels and crews to fish on board of which there are persons with disabilities, pursuant to Regulation (EC) No. 2488/92 of the Council, of 19 December 1992, as amended by Regulations (EC) Nos. 2524/94 and 2565/96, for the year 1993. Furthermore, these vessels may be authorised to fish during the period from the first day of June to the last day of October of each year,",generated,C,legal
13457,@Jasmine1993 how awesome is the,@Jasmine1993 how awesome is the fact that you guys are doing a run of these in America? I can’t wait to get my hands,generated,C,tweets
2404,"(c) an indicative financing plan specifying, at constant 1992 prices, for operations undertaken at the initiative of France and, where appropriate, the Community, the total cost and the amount of the expected contribution from the Community budget broken down as follows:. ERDF ECU 38,251 million.","For operations under the decision on technical cooperation in developing countries, the estimate of the annual amounts to be contributed by the Community is ECU 25 million. In addition, a preliminary list of projects to be funded by ERDF has been drawn up in accordance with Article 2 of Council Regulation (EEC) No 2910/92 on the drawingup of programmes for the implementation of the Communitys structural policies. This list includes projects which have already been approved or are still pending approval. The first projects will start in",generated,C,legal
2352,Ireland shall act as coordinating Member State in respect of Article 1 and Belgium in respect of Article 2 in order to ensure that the total amount authorised does not exceed the maximum quantity specified in the Annex. Any Member State receiving an application under Article 3 shall immediately notify the coordinating Member State of the amount covered by the application.,"The applicants shall submit a declaration setting out the quantities and forms of crops to be treated for each growing year. The Commission shall take into account any requests for changes in the authorisation granted in accordance with paragraph 1, including any reductions in quantities or forms of crops which are submitted pursuant to paragraph 4 of Article 3, in granting further authorisations under this Regulation. If, following the completion of the first authorisation period referred to in Article 5, it is necessary to grant a second authorisation period",generated,C,legal
13105,@amberkay04 he wouldn't be able,"@amberkay04 he wouldnt be able to do anything because its a manmade disaster. SGT, what if there are no survivors?",generated,C,tweets
12797,I can do 7 clicks,"I can do 7 clicks .). assertEquals(1, clickCount). }. . @Test. public void",generated,C,tweets
1781,A member’s seat on the Committee of the Regions has become vacant following the resignation of Mr Erwin MOHR. HAS DECIDED AS FOLLOWS:.,"1. In accordance with Rule 4(1) of the Rules of Procedure of the Committee of the Regions, it is proposed that a committee consisting of: HENRIETTE GAILLARD, Member of the European Parliament (France), MEP, Chairman of the Committee of the Regions. PAVEL VAN DE WALLE, Member of the European Parliament (Belgium), MEP. MICHAEL FRANK, Member of the European Parliament (United Kingdom), MEP.",generated,C,legal
12675,started Jillian Michaels' 30 day,started Jillian Michaels 30 day challenge and Im excited to see how it turns out. I have been doing a lot of thinking about,generated,C,tweets
1661,HAS ADOPTED THIS REGULATION:. Article 1.,The Commission hereby adopts Regulation (EC) No 1258/1999 of the European Parliament and of the Council of 6 May 1999 on the protection of animals used for scientific purposes. Article 2. This Regulation shall come into force six months after the date of its publication in the Official Journal of the European Communities. (1) Directive 90/529/EEC of the European Parliament and of the Council of 17 July 1990 concerning the protection of vertebrate animals used for experimental and other scientific purposes: Official Journal,generated,C,legal
1660,HAS ADOPTED THIS REGULATION:. Article 1.,"The purpose of this regulation is to define the general rules for the operation and management of the Public Registry of Intellectual Property in the Province of Azuay, as well as establishing the respective functions of the following public institutions: (i) the Superintendency of Intellectual Property, (ii) the Provincial Registrar of Intellectual Property, and (iii) the Municipal Registers of Intellectual Property. The General Rules for the Operation and Management of the Public Registry of Intellectual Property are applied to",generated,C,legal
13086,Few more days of school.,Few more days of school. I am going to take advantage of the last week of school and get a little bit of work done,generated,C,tweets
24972,"If you didn’t brine the turkey and haven't emptied out the neck cavity, do so now.",Place the brined turkey in a large bowl. Squeeze lemon juice over it. Remove the skin from the turkey and discard. Drain any excess moisture by blotting with paper towels. Trim away all of the fat from the turkey (you can leave some on the thighs) but be sure to scrape off as much fat from the breast meat as possible.,generated,C,wiki
12714,@JillianValentin i dont think you,"@JillianValentin i dont think you know the difference between a stove top and oven, but i suppose thats up to you. I",generated,C,tweets
13539,A Saturday off and nothing,"A Saturday off and nothing on the schedule, I thought Id make a little something to put in the fridge for lunch.",generated,C,tweets
13602,I love August Rush. the,I love August Rush. the two most recent ones are pretty good too but nothing to write home about. I am not a huge,generated,C,tweets
25362,with soap and water before you cook.,"This will get rid of any food that has been sitting on the countertop for a long time. If you have a hardwood floor, make sure to vacuum it daily. Hardwood floors are susceptible to dirt and grime buildup, so make sure to keep them clean by vacuuming every day. You can also use a mop or a broom to clean your hardwood flooring if necessary. If you live in an area where there is humidity, you should use dehumid",generated,C,wiki
25108,.,"This result indicates that the system is not in a stationary state. V. CONCLUDING REMARKS. In this paper, we have studied an energy harvesting wireless sensor network with a nonstationary source node and two distributed energy sources. The proposed model can be used to analyze the performance of energy harvesting wireless sensor networks. We derive analytical expressions for the average endtoend delay, the maximum delivery probability, and the minimum transmission power under different traffic load conditions. It is shown that the minimum",generated,C,wiki
1634,"In compliance with the above criteria, the standard import values must be fixed at the levels set out in the Annex to this Regulation. HAS ADOPTED THIS REGULATION:.","The original version of this Regulation was adopted by the Administrative Committee (AC) for approval on 12 October It is published in Official Journal of the European Union L. The first series of amendments to this Regulation came into force on 30 July, see paragraph 1. This Regulation is intended to ensure that vehicles which are being manufactured and sold in Europe comply with all relevant technical requirements for vehicle safety as defined in current UNECE Regulations. This includes, but is not limited to: All Contracting Parties applying this Regulation shall so",generated,C,legal
13477,last tweet for a week,"last tweet for a week . The purpose of this is to have something to share with you, the followers, on your own",generated,C,tweets
2317,"It is appropriate that the ICZM Protocol be signed, on behalf of the Community, subject to its subsequent conclusion at a later date. HAS DECIDED AS FOLLOWS:.","The Committee has recommended that the Council and Parliament adopt this draft Decision by unanimity. If you wish to express any comments or questions regarding the Commission proposal, please contact: This document will not replace existing European Union legislation and does not affect it in any way. The International Conference on Water Management ICWM is an annual international conference organised by the ISWA (International Society for Water Resources) in conjunction with the World Bank. It brings together delegates from around the world, who share their experiences in",generated,C,legal
1987,Annex I to this Regulation shall be inserted as Annex II. 10.,"2. The approval number and additional symbols of the approval mark shall be placed close to the circle and either above or below the letter E, or to the right or left of that letter. 10.3. The approval mark shall be clearly legible and indelible. It may be placed in a different position on the vehicle, provided that: it is visible from the front. when viewed along the side of the vehicle in a position corresponding to point B defined in paragraph 6",generated,C,legal
13352,I was about to blog,I was about to blog about a few of the cool things that happened in our recent EITC audit. It seems like,generated,C,tweets
24931,It is extremely important that you determine the correct type of differential fluid for your vehicle.,"If it is incorrect, you could damage the transmission and create costly repairs. The following are some of the most common types of fluids used in a car or truck. You should know which one to use so that you can have an easy time maintaining your vehicle.",generated,C,wiki
2410,(2). The seat of a member has fallen vacant following the expiry of the mandate of Mr Giancarlo GABBIANELLI.,"In accordance with rule 13, paragraph 3, of the Rules of Procedure of the Economic and Social Council, the Council will hold elections to fill the vacancy until 31 December 2011. There are two candidates from Eastern European States (Mr. Mieczyslaw SZYMONOWICZ (Poland) and Mr. Vladimir DROBNJAK (Serbia)), two candidates from Latin American and Caribbean States (Mr. Fernando GARCÍA PÉREZ (Cuba) and Ms",generated,C,legal
25030,"The purpose of toner is to help create ""moisture"" that your moisturizer can then ""seal in"".","In the case of hair, this seal in moisture will help protect and preserve your beautiful locks. By removing all these natural oils with harsh chemicals, you are literally telling your hair no moisture, which causes it to dry out and become brittle. I hope this blog post has been helpful! If you have any questions or concerns about how you care for your hair, please feel free to leave them below!. Hi, Im Jenna, a beauty blogger based out of Philadelphia. I love creating fun",generated,C,wiki
13058,"@fmome Well migraine meds worked,","@fmome Well migraine meds worked, but I was still so sick. My body didn’t seem to want to heal from the cold and flu",generated,C,tweets
2342,The President. José María GIL-ROBLES.,"I believe that the European Parliament has an important role to play in ensuring that the principles of subsidiarity and proportionality are respected, not only by Member States but also by their institutions. This is a basic principle for me. I have already said that I consider it extremely important that there should be a clear distinction between political and judicial bodies. We must never allow those who seek to interfere with our institutions or to interfere in other countries internal affairs to do so, as we see on occasion in certain",generated,C,legal
24987,"Pinch thin, vertical and horizontal sections of hair between your fore and middle fingers, then snip them with the hairdressing shears.","If you cut too much on one side or the other, you can make it look more even. You can use a comb to flatten out any uneven areas by gently pulling the roots in towards the scalp. If you have short hair, brush it straight back from the top of the head and pull it up. Alternatively, if you have longer hair, you can style it into a loose bun at the back of the head. Make sure that the strands are not pulled too tight – they",generated,C,wiki
24871,The tension in a given strand of string or rope is a result of the forces pulling on the rope from either end.,"For example, a point force Fp acting along an axis x (see Figure 1) pulls the rope. The rope experiences a torque T about that same axis. The force balance equation can be written as:. where M is the mass per unit length of rope. Using Hookes law we can write:. and substitute into Equation (1) to get:. If we consider only the first term in the bracket and assume the rope has no memory effect then we can write:. The amount of",generated,C,wiki
13577,@kidnappedbella we don't care for,@kidnappedbella we dont care for the person that does this to her! @mylittlegirl #whatif #wishing,generated,C,tweets
24749,The msg command replaces a lot of the functionality of the discontinued net send command.,"The msg command is used to send data to another device, but unlike the net send command, it does not need to know the address or port number of the other device. Using the msg command, you can send data directly from your computers RAM memory. This means that you can easily send and receive large amounts of data without needing to worry about having to wait for packets to be sent by the network card. To use the msg command, first you have to find the location of the packet buffer",generated,C,wiki
1656,"(a) heat treatment carried out in a hermetically sealed container with an Fc value of 3,00 or more. (b) heat treatment of a type different from that referred to in (a) which the centre temperature is raised to at least 70 °C.","and kept for a period of time at this temperature. In the above methods, it is preferred that the temperature during heating is raised gradually within a range of 20 to 100 °C. per hour in accordance with the material to be treated. The present invention will now be described in detail with reference to the accompanying drawings.",generated,C,legal
1792,"If the quantities requested are greater than the available balance of the quota, allocation shall be made on a pro rata basis with respect to the requests. The Commission shall inform the Member States of the drawings made.","If the Member State concerned is unable to accept any or part of the allocations made, it may request that they be refunded. Article 14. A drawing for allotment of quota shares shall be made in accordance with paragraph 2 (a) and 2 (b) of Article 12 of this Regulation. The drawings for allotment of quotas shall take place once every two years. Article 15. 1. A drawing for allotment of quota shares shall be held at the latest on 31 March of each",generated,C,legal
2200,Article 54. Entry into force and application.,"The present Treaty shall enter into force on the ninetieth day after its ratification by the States referred to in Article 51. The provisions of the present Treaty, as well as those of any amendments thereto adopted pursuant to Article 52, shall apply to all States Parties without discrimination based on race, colour or national origin. The parties undertake not to introduce any new measures which would be discriminatory under the present Treaty. The Government of Finland hereby declares that it has considered the Convention against Torture and",generated,C,legal
25534,"Agree to private phone calls behind a closed door, but set ground rules.","Make sure you know what the limits are so that there’s no confusion. Ask your friends and family members for their help in making this transition easier. They may be able to lend you a hand by taking care of some tasks like grocery shopping or other essentials. If you have any questions about how you can make these transitions easier on yourself, feel free to reach out to our team at My Memory Clinic in Nashville, TN. We’d love to hear from you!",generated,C,wiki
25106,"You can do this as you would normally, listening to music on a stereo or through the speakers of your car.","However, there is an additional function that lets you hear music from a source that’s not connected to your vehicle. In order to use the feature, open up the Bluetooth menu in your car’s audio system and select Sound from Other Devices (as shown below). This will allow you to connect to your phone via Bluetooth and play music directly into the head unit without having to plug it into the aux jack. It also works with other devices that have Bluetooth capability, including smartwatches, fitness",generated,C,wiki
24791,An annuity is a specific dollar amount paid to an investor for a stated period of time.,"An annuity can be considered as a guaranteed return on investment, with the only risk being that the value of the annuity will decrease over the course of the term. A lump sum payment (LS) is a cash transfer made in one transaction and includes all taxes. A lump sum may or may not have a schedule of payments. For example, a LS may be given out in full at once or it may be scheduled to be paid monthly until the end of the year. A market",generated,C,wiki
12855,"@rachealstfu bhahahahahahha i love ittttt,","@rachealstfu bhahahahahahha i love ittttt, good job. I just dont like the way they keep getting back together. All that fluffing",generated,C,tweets
24857,Ledgers record all of the transactions for that account.,"The Ledgers column headers are Account Name, Debit, Credit and Date. When you create an entry in the Ledger, it is automatically added to the Accounts table. The following code inserts a new row into your database:. mysql_query(INSERT INTO myTable VALUES (, $amount, $name));. . If you want to add a new row using PHPs mysql_query function, then you should use the statement INSERT INTO",generated,C,wiki
13384,omgggggg i was playing sims,"omgggggg i was playing sims 2 and a lot of people were giving me crap for being so rude to them, but I did",generated,C,tweets
25542,"While seated on the floor, extend both legs out to the sides as far as possible without experiencing painful discomfort.","Bend your knees and hold them for five seconds before releasing. Make sure that you are keeping your back straight at all times when doing this exercise. If you find it difficult to keep your spine in line with your torso, then you can take help from a chair or bedside table. This is one of the best exercises to tone up your glutes in no time. Lie down on the floor with your body bent slightly so that your knees are higher than your hips. Keep your arms crossed",generated,C,wiki
2106,2. The aid recovered shall be paid to the paying authorities or agencies and deducted by them from the expenditure financed by the European Agricultural Guidance and Guarantee Fund.,"If the payment of aid is not possible, the aid will be refunded. 3. Any recovery of aid which is effected in accordance with paragraph 2 above shall be reported to the Commission within one year after the date on which the recovery has been carried out. 4. The amount of aid recovered under paragraph 1 above shall be taken into account for the calculation of the maximum amount of aid available under this Regulation, unless it can be proved that the recovery was made as a result of fraudulent behaviour.",generated,C,legal
1875,The measures provided for in this Regulation are in accordance with the opinion of the Management Committee for Sugar. HAS ADOPTED THIS REGULATION:.,"The text reproduced below was adopted by the Administrative Committee (AC.1) of the Agreement Concerning the Adoption of Uniform Technical Prescriptions for Wheeled Vehicles, Equipment and Parts which can be fitted and/or be used on Wheeled Vehicles and the Conditions for Reciprocal Recognition of Approvals Granted on the Basis thereof, at its fiftysixth session, held in Geneva from 4 to 8 March 2005. REGULATION NO. 26. Uniform provisions concerning the approval of",generated,C,legal
2083,"In Article 1 of Regulation (EC) No 582/2004, paragraph 1 is replaced by the following:. ‘1.",The applicant shall submit a project plan which shall contain at least the following information:’. 3. A proposal for a project plan shall be submitted to the applicant in writing and sent to him or her as soon as possible after his or her application has been received. The proposal must include an estimate of costs calculated on the basis of the information provided in article 4(5). The estimated costs shall take account of the time required to carry out the activities referred to in paragraph 2 above. 4. The Council,generated,C,legal
24830,This will evaluate if you can remove some or most of it.,"If you cant, you may want to consider a different solution. If its something simple like a blockquote, maybe just get rid of the one element and have the rest of the page act as a wrapper around it?. $(document).ready(function() {. $(blockquote).remove();. });. . If theres more involved (eg. a table with nested tables), then you might need to restructure your markup so that it is easier to remove. If",generated,C,wiki
1729,Article 4. The Committee may entrust the study of specific questions to its alternate members or may establish working groups to this end.,"The Committee shall, however, decide on such matters only if it is satisfied that at least three of its members are present. Article 5. In order to give effect to the provisions of paragraphs 1 and 2 of article 3, States Parties undertake to submit reports in accordance with the following schedule: 1. Reports should be submitted within two years after entry into force of this Convention for the State concerned. 2. Subsequent reports should be submitted every five years. 3. The Committee may request further information",generated,C,legal
2431,Article 7. The Member States and the Commission shall cooperate closely that this Regulation is complied with.,"They shall, inter alia, take appropriate measures to ensure that a failure of any person or entity referred to in Article 5 to comply with these provisions does not affect its ability to export products covered by this Regulation. Article 8. Any dispute between two or more Members about the interpretation or application of this Regulation which cannot be settled amicably shall be submitted to arbitration at the request of one or other of the parties to such dispute. If necessary, the proceedings may also be brought before the Court of Justice",generated,C,legal
24731,Make sure you are clear of hitting anyone and get your muscles ready to swing hard.,"This is a good time to practice swings, as it will help improve your accuracy. When you are ready for the next round, do not forget about what happened in the previous one. Check the score board so you know how you did against other players. After every round, if you have won, celebrate by drinking some champagne or even a glass of wine. Do this to keep yourself happy and motivated to play better.",generated,C,wiki
1986,"Repeal. Regulation (EEC) No 3911/92, as amended by the Regulations listed in Annex II, is repealed.",". In accordance with the programme of work of the Inland Transport Committee for 20062010 (ECE/TRANS/166/Add.1, programme activity 02.4), the World Forum will develop, harmonize and update Regulations in order to enhance performance of vehicles. The present document is submitted in conformity with that mandate. Annex II. REGULATION No. 23 (Replacement silencing systems). UNITED NATIONS. Page. CONTENTS. REGULATION Page. 1. Scope",generated,C,legal
2135,Imports in accordance with paragraph 1 shall be subject to the general conditions laid down in Article 2 of Decision 92/183/EEC. 3.,"The applicant shall submit, before 31 May 1994, an application for a waiver of this obligation, together with a document specifying the reasons why the applicant cannot meet this obligation. 4. The Commission shall decide on each request within four months after its receipt and notify the Member States accordingly. 5. A decision of the Commission refusing a waiver of the obligation laid down in subparagraph 3 shall not affect the position of the Member State concerned at the date of entry into force of this Regulation. 6.",generated,C,legal
1940,1. Member States shall take the measures necessary to comply with this Directive not later than 26 June 1989.,"In particular, they shall ensure that all parts of the Community and its member states are covered by an adequate national system of control for the import and export of dangerous goods. 2. Member States shall also endeavour to set up a common European system of transport documentation for dangerous goods in accordance with the provisions laid down in the Annex to this Directive. 3. The Commission shall check whether the provisions of this Directive have been implemented adequately and shall report thereon to the Council. 4. This Directive shall come into",generated,C,legal
12702,@LittleFletcher I really hope my,"@LittleFletcher I really hope my daughter gets to see this film. I mean, its been years since Ive seen any of her favorite",generated,C,tweets
13518,@JamesPinnell I played the demo-,"@JamesPinnell I played the demo version of this game for a while, and Im not sure how many times it came up in my",generated,C,tweets
2463,"In Title I, point 3 of the C.SIS Financial Regulation, the following indent shall be added:. ‘-.","The person in charge of the company is responsible for the execution and implementation of the Company’s strategic objectives, as well as for compliance with all laws and regulations, including those regarding financial reporting. The person in charge will be appointed by the Board of Directors after consultation with the internal audit service, taking into account his/her qualifications, experience and independence.’. I’m a trustee at a charity that has been set up to provide a facility for children to learn how to swim at our local",generated,C,legal
2511,"The release for free circulation in the Community of the products referred to in paragraph 1 shall be subject to the provision of a security, equivalent to the amount of the provisional duty. Article 2.","Definitions. For the purposes of this Regulation: 1. For the purpose of paragraph 4, `supplementary information means all information which is not part of the information required by the standards referred to in Annex I. 2. For the purpose of paragraphs 5 and 6, `documentation means all documents produced in support of the application for registration or renewal of approval or extension of approval of a type of device with respect to the present Regulation.. Paragraph 3., amend to read:",generated,C,legal
12698,I hate getting up late...,"I hate getting up late . But, you know what they say about making plans for the future. You should really",generated,C,tweets
25081,"Even when using very sturdy hairpins, chignons have a tendency to get a little while after a couple of hours.","For this reason, you should always wash your hair with conditioner and leave it to dry completely before styling. When the hair is dry, use a pair of hair pins that are made of metal or wood. Don’t forget to put the hair into the bun by pulling it through the pins.",generated,C,wiki
13148,If ur gonna be in,"If ur gonna be in my house, put on a suit. What?. Relax, man. Im cool with",generated,C,tweets
1778,3. The Member States shall charge the imports of the products concerned against their quota shares as and when the products are entered with customs authorities for free circulation.,". 34. Paragraphs 2, 3, 4 and 5 of Article 11 read: 2. For each product covered by this Agreement that is imported from a country outside the Community, the Customs Union shall, on application made to the Commission: (a) determine the tariff rate applicable in the Community. (b) establish the maximum allowable import quantity for such products; and. (c) specify the conditions under which such product may be exported for free circulation. 3. For each product covered by",generated,C,legal
25198,Baggy clothes are generally not flattering on any figure.,"You can have a good pair of jeans that fit, but they look awful on you if you have big hips and belly. It is important to take note of your body shape before buying any piece of clothing. There are many online stores where you can find some baggy pants for women at affordable prices. If you are a fan of wearing baggy clothes, then you must know about the best styles of baggy clothes for women. A lot of people love wearing baggy dresses or",generated,C,wiki
2145,"(5) The special conditions attaching to the import of star anise are therefore no longer justified and Commission Decision 2002/75/EC can be repealed. (6) The Member States have been consulted on the repealing of Decision 2002/75/EC, in accordance with Article 10 of Directive 93/43/EEC.","No objections were received. (7) The Commission has taken account of the comments made by the European Parliament and the Council of Ministers. 8. In a letter dated 16 November 2001, the President of the European Parliament referred to a number of problems he had experienced in connection with the application of Decision 2002/75/EC. 9. The European Parliament considers that it is necessary for the applicant countries to have some kind of legal guarantee before they can supply or export raw materials originating in these countries. Furthermore,",generated,C,legal
2193,(4). The measures provided for in this Decision are in accordance with the opinion of the Standing Committee on the Food Chain and Animal Health.,"The Commission is satisfied that they do not constitute an infringement of the common position. 3. On 28 May 2005, Sweden requested a meeting to discuss these measures under the procedure laid down in Article 12(1) of Regulation (EC) No 178/2002. This request was approved by the Commission on 29 May 2005. A discussion took place between the Commission representatives, the Swedish delegation and the Council Delegation to the European Parliament, on 30 May 2005. On 31 May 2005, the Commission adopted a",generated,C,legal
12843,"@mis_diva The new New York,","@mis_diva The new New York, the old New York. Its a beautiful day, isnt it?. Yes. Oh, I",generated,C,tweets
25546,"If you’re dealing with an infection, getting plenty of rest will help your body recuperate.","If you have a chronic illness, the same is true. For example, if you’ve been diagnosed with fibromyalgia, it’s important to get enough sleep in order to feel better and heal. This means that even if you don’t have a sleeping problem, it might be time to consider getting some professional assistance. In this article, we’ll discuss what causes sleeplessness and what you can do about it. We’ll also share some helpful tips for improving your quality of life when you suffer from",generated,C,wiki
13116,Don't you hate it when,Dont you hate it when your mom calls at the last minute and has to cancel on you? But when she comes back with,generated,C,tweets
25186,"Lower your cashmere item into the dye bath, ensuring that the cashmere is completely covered in the water, but is still able to move freely.","Make sure to rinse out the excess dye with warm water afterward. The amount of time it takes for the dye bath to work will depend on the color you chose and how long you left the dye in the bath. For a light wash, leave the dye bath in the clothes overnight or longer; for a darker wash, leave it in for shorter amounts of time. After washing the cashmere items with your favorite soap and detergent, run them through the dryer to remove any",generated,C,wiki
2216,"Pursuant to Article 30 of the Agreement, the President of the Council of the European Communities shall give notification that the procedures necessary for the entry into force of the Agreement have been completed on the part of the Community (1). Article 4.","The Contracting Parties undertake to adopt all measures necessary for implementing and enforcing the provisions of this Agreement. (1) Notified under Annex I of the Agreement. Announcement by the Government of Portugal. The Government of Portugal has concluded a cooperation agreement with the United States of America concerning customs arrangements between the Customs Administrations of Portugal and the United States of America. In accordance with article 36, paragraph 1, of the Agreement on Cooperation in the Field of Customs between the Governments of the Portuguese Republic and",generated,C,legal
25254,"If the test is one hour long and has thirty questions, you know that you'll need to have reached at least question number 15 by the halfway mark to remain on track.","If its two hours long with fifty questions, you know youll have to reach twentyfive before it ends. In this case, youll want to spend a few minutes preparing each question in advance so that you can answer them quickly and correctly once they come up.",generated,C,wiki
